Working Student (Werkstudent) – Content France (m/f/x) - Podcasts,Audible GmbH,Berlin,Germany,,,Yes,"Your profile: Fluent in French and EnglishSound knowledge of Microsoft Office (Word, Excel, PowerPoint)Presentation skillsExcellent verbal and written interpersonal, relationship management and communication skillsTeam player that is collaborative, creative and highly motivatedYou must be enrolled in a first degree study course (1st Bachelor or 1st Master) at a German university to fulfill the working student criteria Hey – there’s a revolution going on! A revolution in digital entertainment. Every day millions of people around the world choose to be more thoughtfully entertained, informed and educated by listening to fascinating stories and all forms of fictional and non-fictional content on their smartphones and other mobile devices.  Audible, an Amazon company, is the leading provider of premium digital spoken audio information and entertainment on the internet, offering customers a new way to enhance and enrich their lives every day. Titles downloaded from Audible are compatible with hundreds of mobile devices, including the iPhone and Android smartphones.  Based in Berlin, Audible is looking for a motivated Working Student – Content France (m/f/x) who will help us growing our Podcasts content offering.  In this role, you will be a member of the Audible France Content Team, which focuses on establishing relations with potential content partners to help us expand our content network. You will also develop relationships with our existing podcasters, support their podcast growth, and work closely with the Marketing Team to promote this catalogue. You will gain valuable insights into content and partner management, and work independently on your own projects. Additionally, you’ll communicate with our publishing partners. As well as a curiosity for podcasting and spoken audio, you’ll be able to demonstrate a sensitivity to commercial opportunities. Ideally, you have a creative mind, are highly organized and analytical, with an interest in technology.  Main responsibilities: Support recruiting and building relationships with podcastersAssist the Content Team in processing podcasts and audiobook deliveries and catalog changesGuide and assist content partners with integration into our systemsPerform research online and offlineGenerate reports on audiobook and podcast performanceGeneral administrative support Our offer: This is a student position for 18-20h weekly12,-€ per hourYou’ll be an important part of our team for preferably two years and be involved in all aspects of our daily businessYou’ll gain expertise and technical know-how in a modern and fast paced companyExciting insights into one of the leading companies in the sector of audiobooks and spoken wordAn extraordinary office, located in Berlin Mitte Sounds interesting? If you are looking for a new challenge in an innovative company, where you will have the opportunity to shape and influence the business with the results of your work, where you will be surrounded by an engaged and fun team, Audible is your next stop! Do not hesitate to send us your application with all details together with your cover letter.",,https://simplyhired.com/job/rsN7EzrvzbzqxrY0-saUYow4Q7BOopgBmlQWycWMdlSIj5uNn6Q1sQ?q=android,Simply Hired,,2019-10-25
Android Engineer / Developer (m/w/x),21TORR GmbH,Berlin,Germany,,Yes,Yes,"Dein Herz schlägt für Android Apps. Als leidenschaftlicher und erfahrener Android Entwickler bist du bereit für die nächste Herausforderung. Du hast hohe Ansprüche an eine optimale User Experience, an Animationen und Design und darüber hinaus Erfahrung in der Entwicklung und Integration von RESTful Web-Services. Du hast Lust Teil eines Teams zu werden, das zu hundert Prozent Mobile tickt.Klingt nach dir? Wir freuen uns auf ein Kennenlernen!Wir arbeiten Hand in Hand mit unseren UX-Designern und challengen unsere eigenen Ansprüche an die bestmögliche User Experience jeden Tag aufs Neue. Bei uns findest du ein Team vor, in dem wirklich jeder etwas von seinem Handwerk versteht. Deshalb erwarten wir auch von dir – neben großer Freude an der Entwicklung komplexer und begeisternder Anwendungen – (demonstrierbare) Erfahrung in der Entwicklung nativer Android Apps, sehr gute und aktuelle Kenntnisse der Android-Systemarchitektur und des Android SDK sowie sehr gute Kenntnisse aktueller Coding-Standards.Neben einem hoch motivierten und talentierten Team, bieten wir natürlich auch mobiles Arbeiten, flexible Arbeitszeiten, familienfreundliche Teilzeit-Lösungen sowie zentral gelegene Büros. Mehr unter: www.21torr.com**Mobile Apps, Android, Kotlin, Java, Development, Software Developer, Android Developer, Material Design, Vollzeit, Teilzeit**Art der Stelle: Vollzeit, TeilzeitBerufserfahrung:Android-Systemarchitektur / Android SDK, Java, Kotlin: 2 Jahre (Bevorzugt)Standort:Berlin (Erforderlich)Sprache:Englisch (Erforderlich)Deutsch (Bevorzugt)",,https://simplyhired.com/job/M0YZiyLxXYq4YFK_z0W41zS8M4vWnsvfdprEh5b9yh7rxCIh_Hgydg?q=android,Simply Hired,,2019-10-25
Werkstudent (m/w/d) Online Marketing & Content Management,Mobile Seasons GmbH,Berlin,Germany,,,Yes,"Werkstudent/in im Online Marketing & Content Management (m/w/d) – droidcondroidcon ist eine global veranstalte Konferenzserie für Android Entwickler. Mittlerweile in über 23 Ländern stattfindend, bilden wir das größte Netzwerk aus Android Entwicklern weltweit.Unsere Vision ist es, diese Community auf unserer neuen Content- & Kollaborations-Plattform zusammenzubringen. Für dieses Projekt suchen wir zum nächstmöglichen Zeitpunkt eine/n Werkstudenten/in im Online Marketing & Content Management, um unser Team zu verstärken.Deine Aufgaben:Du unterstützt bei der Erstellung und Publikation von ContentDu unterstützt unsere internationalen Partner bei ihren MarketingaktivitätenDu findest selbständig Ideen und kreierst neue FormateDu beteiligst dich an der Konzeption und Umsetzung von Social Ads und SEADu erstellst und pflegst Reports und bereitest relevante Daten und Kennzahlen aufWas wir uns von dir wünschen: Du studierst derzeit im Bereich der Wirtschaftswissenschaften, Kommunikations- oderMedienwissenschaften, Mediendesign, Marketing oder in einem vergleichbaren BereichDu hast fließende Englischkenntnisse in Wort und SchriftHTML und CSS sind dir nicht fremd und du weißt damit umzugehenDu arbeitest selbständig, sorgfältig und strukturiertBevorzugt bringst du bereits Grundkenntnisse mit Produkten der Adobe CreativeCloud mitWas wir dir bieten: Ein international agierendes Startup, mit flachen Hierarchien, in dem Menschen lernen,wachsen und wahrgenommen werdenVerantwortungsübernahme mit Platz für deine eigenen IdeenDie Möglichkeit mit den verschiedensten Menschen und Kulturen weltweit zu arbeitenDie Möglichkeit Aufgaben auch im Mobile Office zu erledigenJob Type: Part-timeLocation:14055 Berlin (Required)Language:Englisch (Required)",,https://simplyhired.com/job/CG-s1oFyNGtjy3u6Pgekoo9O8ocDZmCt8Drg7yCbKLPuw1LSshOPUw?q=android,Simply Hired,,2019-10-25
German voice recording freelancers wanted,Gengo,Deutschland,Germany,,,Yes,"Gengo is a crowdsourced translation and AI data platform founded in 2008 and headquartered in Tokyo, Japan. In January 2019, we were acquired by Lionbridge Technologies and the AI side of the business has already been rebranded to Lionbridge AI.We’re teaming up with a research institute in Japan for a new and exciting voice recording project! We require people to record themselves speaking short sentences in English based on a script. The output will be used to improve the accuracy of a voice-translation app in the run-up to the Tokyo 2020 Olympics.REWARDSUp to 60 USD depending on the quantity of work allocatedREQUIREMENTS– Have a good command of written and spoken English– Have access to an Android phone and be able to download an app from Google Play– Record yourself using the app– Total estimated time: 1.5 to 2 hrsArt der Stelle: Teilzeit, BefristetSprache:Englisch (Erforderlich)",,https://simplyhired.com/job/uP67V-qFSwYjAMZHv5fFV1IlN4AeH76lR69Vzd1MmzlY1gE_23C70Q?q=android,Simply Hired,7 days ago,2019-10-25
Working Student (Werkstudent) – Online Marketing SEA/Affiliate (m/f/x),Audible GmbH,Berlin,Germany,,,Yes,"You’re still a student, enrolled in either your first Bachelor or Master in the Berlin/Brandenburg area at least for one more year.Great communication & writing skills as well as reporting & analytical skills.Solid knowledge of Microsoft Office (especially Excel) is mandatory; first html knowledge would be a plus.Ability to work on operational tasks within a technical environment, at ease with marketing tools.You have a good self-organization and capacity to learn fast.You are fluent in German and English, both written and spoken. Audible, an Amazon company, is the leading provider of premium digital spoken audio information and entertainment on the internet, offering customers a new way to enhance and enrich their lives every day. Titles downloaded from Audible are compatible with hundreds of mobile devices, including the iPhone and Android smartphones.  Based in Berlin, Audible GmbH is looking for an enthusiastic Working Student (Werkstudent) – Online Marketing SEA/Affiliate (m/f/x) who will support us with optimizing campaigns for our search engine marketing for the German marketplace as well as supporting our ongoing Affiliate campaigns.  In this position you will be part of our Paid Search Marketing team and support the Marketing Manager with creating ad copies, analyzing the performance, improving our keyword portfolio and helping in managing ongoing Affiliate campaigns. You will learn how to work with a variety of marketing tools and transfer that knowledge in your daily working routine. Creation of reports and campaign analyses with excel will be common tasks as well as feed optimization and controlling tasks, campaign management in Affiliate Marketing as well as supporting ongoing projects in tech marketing.  You are interested in marketing trends and topics.You are a doer, someone who likes to work independently and likes learning new things. OUR OFFER Support for ca. 20h per week, compensated with 12,-€ per hour.Contribution on the long-run (ideally 1 to 2 years) as a fully-fledged team member.Exciting opportunity to participate in the growth of a global digital audiobook provider.International work environment in a beautiful Berlin Mitte location. Sounds interesting? If you are looking for a new challenge in an innovative company, where you will have the opportunity to shape and influence the business with the results of your work, where you will be surrounded by an engaged and fun team, Audible is your next stop! Do not hesitate to send us your application with all details together with your cover letter. Please use our application tool.",,https://simplyhired.com/job/Qm0Kbv48lb4_LhTKKXd8gL6i2_IyQLSqVi7VVA0TJnwV51I-TN8KJQ?q=android,Simply Hired,,2019-10-25
Working Student (Werkstudent) - Global Insights & Data Science (m/f/x),Audible GmbH,Berlin,Germany,,,Yes,"Bachelor Degree. preferably with majors in the following discipline: Data Science, Computer Science, Statistics, Economics.Good knowledge in SQL, Python (preferred) and/or R.Addiction to data and fearlessness in the face of a data tsunami. Passion for modeling and simulation.Customer- and business obsession, with a bias for action and a drive to create measurable value.Cleverness and Curiosity, you will walk the extra mile with the business to proactively propose solutions and research options. Audible, an Amazon company, is the leading provider of premium digital spoken audio information and entertainment on the internet, offering customers a new way to enhance and enrich their lives every day. Titles downloaded from Audible are compatible with hundreds of mobile devices, including the iPhone and Android smartphones.  Based in Berlin, Audible GmbH is looking for an enthusiastic Working Student (Werkstudent) - Global Insights & Data Science to support our business. You will make the best of your skillset to describe, explain, quantify, predict and prescribe. You will learn how to translate business and financial goals into agile, insightful analytics while creating value for both stakeholders and customers.  Main responsibilities: Will support primarily our customer acquisition objectives (upper funnel) with strong hands-on contributions.Will build analytical products end-to-end (data science models, simulations, analyses, dashboards, decks), from ideation and data extraction to implementing models, as well as helping to prepare presentation of results to stakeholders.Will provide new and innovative solutions for complex problems, sometimes imagine and invent before stakeholders ask, sometimes using cutting-edge approaches.Will be a part of the Audible Global Insight and Data Science team and contribute to the growth of the team, share her/his ideas, intellectual property, and learn from others.Exposure to AWS technologies.Experience with Microtrategy, Tableau or other reporting tool.Exposure to Spark. Our offer: Support for ca. 20h per week, compensated with 12,-€ per hour.Contribution on the long-run (ideally 1 to 2 years) as a fully-fledged team member.Exciting opportunity to participate in the growth of a global digital audiobook provider.International work environment in a beautiful Berlin Mitte location. Sounds interesting? If you are looking for a new challenge in an innovative company, where you will have the opportunity to shape and influence the business with the results of your work, where you will be surrounded by an engaged and fun team, Audible is your next stop! Do not hesitate to send us your application with all details together with your cover letter.",,https://simplyhired.com/job/qJIretP4L5iGNUdm7zibeSMpT86EIpIUTwXegm-SWhHLilALHyVHwQ?q=android,Simply Hired,6 days ago,2019-10-25
Customer Service Agent – m/f/d,flowkey GmbH,Berlin,Germany,,,Yes,"Learning piano through an app – does it work? Yes of course, thanks to excellent customer service, which is why we need YOU!  Who we are  Millions of people dream of being able to play the piano. At flowkey, our goal is to develop products which will allow everyone to fulfill this dream.  flowkey was launched in early 2015 and quickly evolved into one of the most successful learning apps for piano and keyboard – with hundreds of thousands of users on iOS, Android, and desktop.  Why we need you  Excellent customer service makes the difference – especially in online communities of the digital world. We seek out to teach piano to people all around the world with our apps. This is hardly possible without good customer service. Our customer support team assists our customers in all things flowkey through in-app messenger and e-mail.  For our growing international user base, we are looking for new team members who are proficient in English and Spanish. This job is available as part-time (20h/week) and freelance position (flexible working hours).  Since team spirit is very important to us, we’re looking for Berlin-based (or vicinity) new team members.  Your skills  You have customer service experience You have a fast style of writing and communicate well in written form You speak English and Spanish fluently and, ideally, some German as well You are a people person who’s happy to help users in need of assistance You have a passion for music and/or play an instrument  Some of our perks  Flexible working times and possibility for home office / remote A motivated and caring team with regular getaways and informal events Budgets for personal & professional development Large office space with quiet rooms for personal space  How to apply  Please send us your application & CV.",,https://simplyhired.com/job/Ryo56iQEKU8o0pIrLHjjLpC6j_Ns8BqGGBe4z0uqYL90PlUvbWGiiA?q=android,Simply Hired,6 days ago,2019-10-25
Studentische Hilfskraft zur Unterstützung in Stiftungsprojekten,Stiftung Digitale Chancen,Berlin,Germany,,,Yes,"Studentische Hilfskraft zur Unterstützung in den Projekten „Kultur trifft Digital“ und „Digital mobil im Alter“ gesucht Die Stiftung Digitale Chancen erforscht als gemeinnützige Organisation die gesellschaftlichen Folgen der Digitalisierung und setzt sich mit ihren Projekten für die digitale Inklusion aller gesellschaftlichen Gruppen ein.Zur administrativen Unterstützung suchen wir ab November 2019 eine studentische Hilfskraft (40h/Monat, flexible Zeiteinteilung) für das Berliner Büro.Die Tätigkeiten umfassen hauptsächlich die technische und logistische Administration, Controlling, Mobile Device Management und Inventarisierung sowie das Versandmanagement von Tablets und Laptops.Wir bieten:Einblick in die Projektarbeit der StiftungUnterstützungstätigkeiten in verschiedenen Projektbereichen (v.a. administrative Tätigkeiten, technische Administration)angemessene Bezahlung auf Basis eines Vertrags als studentische*r Mitarbeitende*rUrlaubsanspruchlangfristige PerspektiveWir suchen:eine generelle Affinität zu digitalen Geräten und AnwendungenKenntnisse im Umgang mit den Betriebssystemen Android und Windows sowie Grundkenntnisse in der Anwendung des Office-Pakets, insbesondere Word & Excelgute Kommunikationsfähigkeiten und gute DeutschkenntnisseGrundkenntnisse im Bereich Projektarbeit, insbesondere in administrativen TätigkeitenSelbstständiges, gewissenhaftes und strukturiertes ArbeitenInteresse an ProzessoptimierungenTeamfähigkeitBewerbungen mit Anschreiben und Lebenslauf senden Sie bitte in elektronischer Form.Für Nachfragen stehen wir Ihnen gerne zur Verfügung.Art der Stelle: TeilzeitGehalt: 11,00 € /Stunde",,https://simplyhired.com/job/_ep4zwsms0XR41hGV9awHg_tDCqS49oLkMY4FWq0bqeMASmfxvfEpA?q=android,Simply Hired,9 days ago,2019-10-25
Working Student (Werkstudent) – Content Operations DE (m/f/x),Audible GmbH,Berlin,Germany,,,Yes,"Basic Qualifications Excellent command of the German language, fluency in English.Proven interest in books/literature and/or spoken word content.Commitment to quality and ability to work independently.Basic knowledge of Microsoft Office (Excel, Word, Outlook)You must be enrolled in a first degree study course (1st Bachelor or 1st Master) at a German university to fulfill the working student criteria. Hey – there’s a revolution going on! A revolution in digital entertainment. Every day millions of people around the world choose to be more thoughtfully entertained, informed and educated by listening to fascinating stories and all forms of fictional and non-fictional content on their smartphones and other mobile devices.  Audible, an Amazon company, is the leading provider of premium digital spoken audio information and entertainment on the internet, offering customers a new way to enhance and enrich their lives every day. Titles downloaded from Audible are compatible with hundreds of mobile devices, including the iPhone and Android smartphones. Audible is also the preeminent provider of spoken-word audio products for Apple’s iTunes® Store.  Based in Berlin, Audible GmbH is looking for an enthusiastic Working Student (Werkstudent) – Content Operations (m/f/x) who will support us with keeping our catalog metadata clean.  In this position, you will be part of the EU Content Operations team and gain valuable insights into content ingestion and catalog management for Audible content on various platforms, including Amazon and iTunes.  Responsibilities Set up and edit metadata records in our content management system.Update catalog data and correct metadata errors.Enhance the quality of the catalog, e.g. by creating and managing series pages, catalog clean-ups etc.Perform quality checks for new releases and updated products. Preferred Qualifications Additional language skills in French, Italian or Spanish are a plus. Our Offer This is a student position for 20h weekly.12,-€ per hour.Valuable insights into an international renowned and growing company.International work environment in a beautiful Berlin office; located right near the Spree in Mitte. Sounds interesting? If you are looking for a new challenge in an innovative company, where you will have the opportunity to shape and influence the business with the results of your work, where you will be surrounded by an engaged and fun team, Audible is your next stop! Do not hesitate to send us your application with all details together with your cover letter. Please use our application tool.",,https://simplyhired.com/job/P6SgFxM41t9eGbeWsKxpqMZeJKBbHop3pMM2PdArwnZzwk1sDVuwAA?q=android,Simply Hired,,2019-10-25
Customer Service Agent (EN/ES Part-Time / Freelance) – m/f/d,flowkey,Berlin,Germany,,,Yes,"Customer Service Agent (EN/ES Part-Time or Freelance) – m/f/d  Learning piano through an app – does it work? Yes of course, thanks to excellent customer service, which is why we need YOU!  Who we are  Millions of people dream of being able to play the piano. At flowkey, our goal is to develop products which will allow everyone to fulfill this dream.  flowkey was launched in early 2015 and quickly evolved into one of the most successful learning apps for piano and keyboard – with hundreds of thousands of users on iOS, Android, and desktop.  Why we need you  Excellent customer service makes the difference – especially in online communities of the digital world. We seek out to teach piano to people all around the world with our apps. This is hardly possible without good customer service. Our customer support team assists our customers in all things flowkey through in-app messenger and e-mail.  For our growing international user base, we are looking for new team members who are proficient in English and Spanish. This job is available as part-time (20h/week) and freelance position (flexible working hours).  Since team spirit is very important to us, were looking for Berlin-based (or vicinity) new team members.  Your skills  You have customer service experience You have a fast style of writing and communicate well in written form You speak English and Spanish fluently and, ideally, some German as well You are a people person whos happy to help users in need of assistance You have a passion for music and/or play an instrument  Some of our perks  Flexible working times and possibility for home office / remote A motivated and caring team with regular getaways and informal events Budgets for personal & professional development Large office space with quiet rooms for personal space  How to apply  Please send us your application & CV. Were looking forward to meeting you!",,https://simplyhired.com/job/Cr6kkumEIgT4GOkM7lqG2LO54XHYuKGeETufPPaFn1Z13CLRS5WNtA?q=android,Simply Hired,6 days ago,2019-10-25
Werkstudent (m/w/d) Online Marketing & Content Management,Mobile Seasons GmbH,Berlin,Germany,,,Yes,"Werkstudent/in im Online Marketing & Content Management (m/w/d) – droidcondroidcon ist eine global veranstalte Konferenzserie für Android Entwickler. Mittlerweile in über 23 Ländern stattfindend, bilden wir das größte Netzwerk aus Android Entwicklern weltweit.Unsere Vision ist es, diese Community auf unserer neuen Content- & Kollaborations-Plattform zusammenzubringen. Für dieses Projekt suchen wir zum nächstmöglichen Zeitpunkt eine/n Werkstudenten/in im Online Marketing & Content Management, um unser Team zu verstärken.Deine Aufgaben:Du unterstützt bei der Erstellung und Publikation von ContentDu unterstützt unsere internationalen Partner bei ihren MarketingaktivitätenDu findest selbständig Ideen und kreierst neue FormateDu beteiligst dich an der Konzeption und Umsetzung von Social Ads und SEADu erstellst und pflegst Reports und bereitest relevante Daten und Kennzahlen aufWas wir uns von dir wünschen: Du studierst derzeit im Bereich der Wirtschaftswissenschaften, Kommunikations- oderMedienwissenschaften, Mediendesign, Marketing oder in einem vergleichbaren BereichDu hast fließende Englischkenntnisse in Wort und SchriftHTML und CSS sind dir nicht fremd und du weißt damit umzugehenDu arbeitest selbständig, sorgfältig und strukturiertBevorzugt bringst du bereits Grundkenntnisse mit Produkten der Adobe CreativeCloud mitWas wir dir bieten: Ein international agierendes Startup, mit flachen Hierarchien, in dem Menschen lernen,wachsen und wahrgenommen werdenVerantwortungsübernahme mit Platz für deine eigenen IdeenDie Möglichkeit mit den verschiedensten Menschen und Kulturen weltweit zu arbeitenDie Möglichkeit Aufgaben auch im Mobile Office zu erledigenJob Type: Part-timeLocation:14055 Berlin (Required)Language:Englisch (Required)",,https://simplyhired.com/job/CG-s1oFyNGtjy3u6Pgekoo9O8ocDZmCt8Drg7yCbKLPuw1LSshOPUw?q=android,Simply Hired,,2019-10-25
DevOps-Engineer (w/m/d) - Berlin,Reservix GmbH,Berlin,Germany,,Yes,Yes,"Du magst Konzerte, gehst gerne auf Sportevents, Dein Herz schlägt für Kultur? Dann verbinde bei uns Deine Leidenschaft mit Deinem Job als DevOps-Engineer (w/m/d)!  Reservix startete als Web-Anwendung, um Veranstalter die Durchführung von Live-Events jeglicher Art zu ermöglichen. Heute gestalten und betreuen wir verschiedene Software-Anwendungen, die Deutschlands zweitgrößten Marktplatz für Veranstaltungen zur Verfügung stellen. Mehr als 7.000 Veranstalter aus den Bereichen Konzerte, Sport, Theater, Tourismus, Tourneen und Messen, 3.200 Vorverkaufsstellen und Millionen Ticketkunden vertrauen unseren Softwareprodukten. Zur Reservix GmbH gehören die Portale ADticket.de, reservix.de, reservix.at und reservix.ch.  Unsere Entwicklungsteams, die in Freiburg, Frankfurt am Main und Berlin arbeiten, sind für verschiedene B2B-Anwendungen, ein eigenes Shopsystem mit Tausenden Webshops, mehrere iOS- & Android-Apps, Embedded Software sowie Produkte zur intelligenten Datenanalyse verantwortlich. Gewinne einen Einblick unter labs.reservix.de, wie wir arbeiten. Das sind Deine Aufgaben Das Bauen von CI-/CD-Pipelines mit Tools wie GitLab, Docker und Ansible, speziell für den Betrieb von Lösungen in Amazon Web Services (AWS) ist für Dich eine willkommene Herausforderung. Bei der Implementierung von Build-, Test- und Deployment-Jobs kann unser unsere .NET-Entwicklungsteam auf Deine Unterstützung und Deine Vermittlung des „Best Practice“-Ansatzes zählen. Für die Entwicklung von Software für Access-Control-Lösungen kannst Du Dich schnell begeistern, sowohl für mobile Geräte wie auch für das Web. Du stellst einen robusten Betrieb der neuen und vorhandenen CI-/CD-Infrastruktur sicher. Du teilst Dein Wissen gerne mit dem Team und erweiterst dieses ständig. Das solltest Du mitbringen Mit Deinen praktischen Erfahrungen bei der Implementierung von CI-/CD-Pipelines kannst Du uns begeistern, besonders mit Deiner .NET-Core-Projekt-Erfahrung kannst Du bei uns punkten. Deine guten Kenntnisse im Umgang mit Cloud-Technologien, vor allem mit AWS, zeichnen Dich aus. Die “Infrastructure as Code”-Idee ist Dir vertraut. Programmierkenntnisse in C# hast Du im Gepäck. Das Automatisieren von Abläufen macht Dir Spaß. Sehr gute Deutsch- und Englisch-Kenntnisse zählen zu Deinem Handwerkszeug.  Das bieten wir Dir Ein expandierendes und innovatives Unternehmen mit interessanten Entwicklungsmöglichkeiten sind für Dich ein reizvolles Arbeitsumfeld. In flachen Hierarchien mit direkten Kommunikationswegen findest Du Dich gerne ein. Auf Dein einzigartiges Team mit engagierten und offenen Kollegen (w/m/d) kannst Du zählen. Es warten auf Dich technische Herausforderungen, bei denen Du eigene Ideen und Vorstellungen einbringen sowie verwirklichen kannst. Unsere sehr gute Erreichbarkeit mit den öffentlichen Verkehrsmitteln in Berlin Kreuzberg kommt Dir gelegen. Bedarfsorientierte Weiterbildungsmöglichkeiten und regelmäßiger, konstruktiver Austausch gehören bei uns dazu. Regelmäßige Mitarbeiterevents und gemeinsame Freizeitaktivitäten versüßen den Alltag. Die Nutzung diverser Sportangebote im Rahmen von Hansefit ermöglicht Dir in Bewegung zu bleiben.",,https://simplyhired.com/job/RuAMhIy1vTfOrvcMwwn3W9mX51ne_Qzm7tXds3MlRv3Fql4_VIROPg?q=android,Simply Hired,,2019-10-25
Android Engineer / Developer (m/w/x),21TORR GmbH,Berlin,Germany,,Yes,Yes,"Dein Herz schlägt für Android Apps. Als leidenschaftlicher und erfahrener Android Entwickler bist du bereit für die nächste Herausforderung. Du hast hohe Ansprüche an eine optimale User Experience, an Animationen und Design und darüber hinaus Erfahrung in der Entwicklung und Integration von RESTful Web-Services. Du hast Lust Teil eines Teams zu werden, das zu hundert Prozent Mobile tickt.Klingt nach dir? Wir freuen uns auf ein Kennenlernen!Wir arbeiten Hand in Hand mit unseren UX-Designern und challengen unsere eigenen Ansprüche an die bestmögliche User Experience jeden Tag aufs Neue. Bei uns findest du ein Team vor, in dem wirklich jeder etwas von seinem Handwerk versteht. Deshalb erwarten wir auch von dir – neben großer Freude an der Entwicklung komplexer und begeisternder Anwendungen – (demonstrierbare) Erfahrung in der Entwicklung nativer Android Apps, sehr gute und aktuelle Kenntnisse der Android-Systemarchitektur und des Android SDK sowie sehr gute Kenntnisse aktueller Coding-Standards.Neben einem hoch motivierten und talentierten Team, bieten wir natürlich auch mobiles Arbeiten, flexible Arbeitszeiten, familienfreundliche Teilzeit-Lösungen sowie zentral gelegene Büros. Mehr unter: www.21torr.com**Mobile Apps, Android, Kotlin, Java, Development, Software Developer, Android Developer, Material Design, Vollzeit, Teilzeit**Art der Stelle: Vollzeit, TeilzeitBerufserfahrung:Android-Systemarchitektur / Android SDK, Java, Kotlin: 2 Jahre (Bevorzugt)Standort:Berlin (Erforderlich)Sprache:Englisch (Erforderlich)Deutsch (Bevorzugt)",,https://simplyhired.com/job/M0YZiyLxXYq4YFK_z0W41zS8M4vWnsvfdprEh5b9yh7rxCIh_Hgydg?q=android,Simply Hired,,2019-10-25
